"iter","type","objf","tka","tcl","tv","add.sd","o1","o2","o3"
66,"Scaled",116.807789698275,-0.978176531035534,-0.618447400782081,1.00959906834217,-0.846763382380084,-0.40256373611915,0.399047255116575,1.50849358548985
66,"Unscaled",116.807789698275,0.471823468964466,1.01263652355468,3.45959906834217,0.695299482833637,1.25939688866638,1.94196914567196,2.69094474802521
66,"Back-Transformed",116.807789698275,1.60291439461118,2.75284940784519,31.8042226384139,0.695299482833637,1.25939688866638,1.94196914567196,2.69094474802521
67,"Scaled",116.807817320553,-0.97912900371748,-0.618188450530175,1.00974553850055,-0.846887524045312,-0.402074971662334,0.398616003900789,1.50728423341096
67,"Unscaled",116.807817320553,0.47087099628252,1.01289547380659,3.45974553850056,0.695256033250807,1.25982705600135,1.94164998406274,2.69026467937455
67,"Back-Transformed",116.807817320553,1.60138838929337,2.75356235119726,31.8088813491136,0.695256033250807,1.25982705600135,1.94164998406274,2.69026467937455
68,"Scaled",116.807444682881,-0.978568723113683,-0.618736050645318,1.00905876817826,-0.846720721547065,-0.402727290732894,0.399595625199714,1.50714854573092
68,"Unscaled",116.807444682881,0.471431276886317,1.01234787369144,3.45905876817826,0.695314414125194,1.25925294233122,1.94237498494099,2.69018837658474
68,"Back-Transformed",116.807444682881,1.60228586754338,2.75205491291104,31.7870434530856,0.695314414125194,1.25925294233122,1.94237498494099,2.69018837658474
69,"Scaled",116.807148848328,-0.977911811037384,-0.618468200561806,1.00959323989827,-0.846328810911656,-0.402915559919332,0.399412203538738,1.50740554289289
69,"Unscaled",116.807148848328,0.472088188962616,1.01261572377496,3.45959323989827,0.695451582847587,1.25908724441056,1.94223923772373,2.69033289670938
69,"Back-Transformed",116.807148848328,1.60333877427517,2.75279214977937,31.8040372698264,0.695451582847587,1.25908724441056,1.94223923772373,2.69033289670938
70,"Scaled",116.807207797199,-0.977751470766911,-0.618582177645026,1.01013562484601,-0.846522830061874,-0.402933151760102,0.400082495277651,1.50698142631475
70,"Unscaled",116.807207797199,0.472248529233089,1.01250174669174,3.46013562484601,0.695383676145011,1.25907176162502,1.94273530911369,2.69009439843079
70,"Back-Transformed",116.807207797199,1.60359587465911,2.7524784124392,31.8212919798436,0.695383676145011,1.25907176162502,1.94273530911369,2.69009439843079
71,"Scaled",116.807395100478,-0.977240093180851,-0.618335941645559,1.00994572580197,-0.846333644268875,-0.40266584320992,0.399876450311238,1.50704616909598
71,"Unscaled",116.807395100478,0.472759906819149,1.0127479826912,3.45994572580197,0.69544989117256,1.25930702301739,1.9425828187771,2.69013080597218
71,"Back-Transformed",116.807395100478,1.60441612735806,2.75315625516331,31.8152497206441,0.69544989117256,1.25930702301739,1.9425828187771,2.69013080597218
72,"Scaled",116.808098577067,-0.97780374729617,-0.618478067283886,1.00945267851581,-0.84586073215229,-0.403723041373954,0.399434983504233,1.50709437666395
72,"Unscaled",116.808098577067,0.47219625270383,1.01260585705288,3.45945267851581,0.695615410413365,1.2583765705051,1.94225609678448,2.69015791507984
72,"Back-Transformed",116.808098577067,1.6035120464236,2.75276498887828,31.7995671645496,0.695615410413365,1.2583765705051,1.94225609678448,2.69015791507984
73,"Scaled",116.807432308051,-0.977911811037384,-0.618468200561806,1.00959323989827,-0.846328810911656,-0.402915559919332,0.399412203538738,1.50740554289289
73,"Unscaled",116.807432308051,0.472088188962616,1.01261572377496,3.45959323989827,0.695451582847587,1.25908724441056,1.94223923772373,2.69033289670938
73,"Back-Transformed",116.807432308051,1.60333877427517,2.75279214977937,31.8040372698264,0.695451582847587,1.25908724441056,1.94223923772373,2.69033289670938
